C1787,921,2602,3148,6671
C1789,1401,3561,3532,8494
C1790,2079,5788,5232,13099
C1792,1270,2258,4188,7716
C1801,3604,10865,8724,23193
C1804,2312,6415,6201,14928
C1805,2739,9105,4270,16114
C1806,1018,2910,1796,5724
C1808,1358,4046,2927,8331
C1810,1075,2197,3573,6845
C1811,3518,10432,8526,22476
C1813,1172,3055,3026,7253
C1814,4688,12138,11218,28044
C1815,2641,7935,6142,16718
C1816,1509,4941,2934,9384
C1817,4158,11876,10054,26088
C1818,2967,6768,9458,19193
C1819,2061,6359,4251,12671
C1820,1816,5127,3848,10791
C1821,2493,5180,7477,15150
C1823,1862,7083,2650,11595
C1824,1603,4024,4160,9787
C1825,1138,2873,2787,6798
C1826,991,3073,1764,5828
C1827,1155,2947,3130,7232
C1828,1830,5877,3808,11515
C1829,1460,3922,3542,8924
C1830,2574,9730,3749,16053
C1831,1876,4669,5387,11932
C1832,3259,9045,6895,19199
C1833,2441,5344,7789,15574
C1834,4204,16270,5907,26381
C1835,1191,3765,2557,7513
C1836,1478,4067,3973,9518
C1837,2968,7964,7163,18095
C1838,1635,3582,4618,9835
C1839,3773,13089,4673,21535
C1840,1900,4344,6075,12319
C1841,4036,14432,6850,25318
C1842,3551,10285,8961,22797
C1843,1251,3524,3133,7908
C1844,2305,2042,9661,14008
C1845,3691,9101,11066,23858
C1846,4933,15177,8249,28359
C1847,2577,6695,7034,16306
C1848,2170,5781,5785,13736
C1849,2215,7602,4027,13844
C1850,3090,10678,5837,19605
C1851,1398,2473,5307,9178
C1853,3864,14366,5198,23428
C1854,917,2359,2626,5902
C1856,970,2984,2171,6125
C1857,4299,12249,10695,27243
C1863,1344,3450,3792,8586
C1871,1674,4328,3870,9872
C1873,2332,8973,2968,14273
C1874,2548,5218,8800,16566
C1876,2045,6811,3959,12815
C1879,3934,10456,10746,25136
C1883,1050,2578,2819,6447
C1884,977,3350,1869,6196
C1885,4910,11448,15095,31453
C1890,1269,4457,1718,7444
C1892,3893,12724,8371,24988
C1893,4002,11528,8000,23530
C1900,1219,4233,2020,7472
C1901,1384,3193,4538,9115
C1902,1081,2836,2985,6902
C1903,1595,4674,3770,10039
C1907,1041,2161,3545,6747
C1909,1541,4440,3420,9401
C1910,1039,2590,3108,6737
C1914,1183,2438,4072,7693
C1923,5104,13474,11306,29884
C1924,1193,2675,3760,7628
C1926,2034,7083,3328,12445
C1927,2443,5016,8434,15893
C1928,3680,8399,11874,23953
C1930,3004,7158,9110,19272
C1932,2113,5941,5413,13467
C1933,3063,9260,6861,19184
C1934,2226,5726,5640,13592
C1935,1388,2662,4971,9021
C1937,2476,4002,9707,16185
C1939,1015,2665,2902,6582
C1945,1200,3050,3362,7612
C1946,3450,8186,10191,21827
C1947,824,1597,2912,5333
C1951,910,2602,1643,5155
C1953,1958,4979,4846,11783
C1954,2498,6449,6789,15736
C1955,2456,5269,8402,16127
C1959,1087,3165,1780,6032
C1960,3048,6816,9835,19699
C1961,4002,11545,8271,23818
C1965,1079,3190,2344,6613
C1967,926,1868,2788,5582
C1968,1122,2376,3690,7188
C1969,1255,3286,3583,8124
C2547,1212,3848,2406,7466
C2694,819,2408,2075,5302
C2735,900,1424,3618,5942
C2836,2177,6618,4466,13261
C2886,1036,3529,1889,6454
C2887,1306,4105,2763,8174
C2888,1055,3540,1912,6507
C3030,1347,4371,2461,8179
C3031,879,2382,2071,5332
C3036,1015,3664,1489,6168
C3038,1425,5076,2323,8824
C3039,1424,4982,2554,8960
C3073,4417,12891,10197,27505
C3074,1340,4507,2088,7935
C3075,1557,4584,2083,8224
C3078,1874,6230,1717,9821
C3089,1164,3758,2145,7067
C3092,1197,3285,2856,7338
C3117,1302,1906,4079,7287
C3129,1632,6665,1643,9940
C3159,807,2527,1685,5019
C3277,568,5862,4560,10990
C3278,1986,4244,5858,12088
C3279,1454,4944,2683,9081
C3280,1740,6212,2911,10863
C3319,944,2815,2063,5822
C3323,2135,10098,1124,13357
C3399,1374,4095,3143,8612
C3405,1089,3716,1923,6728
C3406,1024,3306,1933,6263
C3408,850,2015,2532,5397
C4038,935,1430,3759,6124
C4331,812,1314,3234,5360
C4581,860,1440,3292,5592
C5063,778,2102,2162,5042
C5262,1573,4773,3550,9896
C5349,889,1700,3247,5836
C5568,863,2059,2526,5448
C5569,996,3454,1861,6311
C5571,878,2456,2422,5756
C5579,1126,3391,2756,7273
C5592,1275,2379,4629,8283
C5610,1188,3048,3505,7741
C5618,1441,2025,9624,13090
C5622,1155,3781,2475,7411
C5702,2580,10519,2205,15304
C5703,1350,5387,890,7627
C5704,2800,9007,5517,17324
C5705,990,1905,2779,5674
C5710,1894,7128,5183,14205
C5711,721,3325,2516,6562
C5712,1074,2967,5314,9355
C5716,1038,2891,2562,6491
C5722,1072,2387,3149,6608
C5723,1197,2077,4168,7442
C5724,1340,4039,2996,8375
C5725,942,3307,1647,5896
c5726,2199,7305,4054,13558
C5727,1546,5633,2260,9439
C5728,1419,5481,1380,8280
C5729,2385,9575,1923,13883
C5731,2162,5593,5186,12941
C5732,1941,7753,2022,11716
C5733,983,3554,1611,6148
C5734,922,3384,1350,5656
C5736,1784,6771,2073,10628
C5738,1086,1807,3853,6746
C5739,958,3898,1102,5958
C5740,1032,3503,1385,5920
C5742,973,3863,918,5754
C5749,3618,14066,4161,21845
C5750,3242,10426,5777,19445
C5751,1200,3486,2512,7198
C5752,1672,6594,1664,9930
C5753,1178,4667,1359,7204
C5754,2273,7946,3953,14172
C5755,1729,6154,2740,10623
C5756,1376,5700,1334,8410
C5757,1002,3894,946,5842
C5765,1311,4094,2627,8032
C5766,1580,4691,3361,9632
C5768,1088,3890,1839,6817
C5770,1460,4451,3045,8956
C5771,812,3551,786,5149
C5772,1628,6388,1994,10010
C5773,1027,3434,2012,6473
C5775,1072,3403,2280,6755
C5777,1083,2781,2652,6516
C5789,2172,6048,5381,13601
C5791,1517,3178,4354,9049
C5792,529,5091,1995,7615
C5793,2163,4015,6788,12966
C5794,1142,3573,2038,6753
C5796,2086,7595,2595,12276
C5797,1418,5199,1945,8562
C5798,2282,9340,2313,13935
C5818,2306,6760,5248,14314
C5835,2133,5271,6162,13566
C5836,1496,4099,3919,9514
C5837,1215,3761,2642,7618
C5838,1108,2972,2856,6936
C5839,2691,7795,6630,17116
C5840,1546,4796,3340,9682
C5918,1074,3111,2432,6617
C5986,1542,4096,4343,9981
C6055,1490,2274,5834,9598
C6154,1216,2784,3618,7618
C6186,937,1465,4466,6868
C6203,852,1602,3250,5704
C6350,1271,1912,4905,8088
C6357,952,2888,2038,5878
C6359,1090,4712,1084,6886
C8001,3076,6918,9064,19058
C8006,2082,4824,6510,13416
C8007,1473,4789,3101,9363
C8010,1685,4931,4157,10773
C8011,3264,10076,7269,20609
C8015,2806,6476,8866,18148
C8016,1075,2899,10312,14286
C8017,1342,3069,4289,8700
C8018,785,1768,2548,5101
C8019,919,2333,2586,5838
C8021,994,2748,2663,6405
C8023,1749,2022,7601,11372
C8025,1653,3346,5606,10605
C8027,975,2383,2144,5502
C8029,1359,3538,3850,8747
C8034,3044,8084,8279,19407
C8043,5077,14002,12965,32044
C8045,1793,3893,6009,11695
C8047,1335,3550,3144,8029
C8048,2718,7135,5647,15500
C8049,1235,4387,2092,7714
C8051,1566,3753,4855,10174
C8055,1532,3679,4444,9655
C8056,1794,5958,3776,11528
C8057,3714,9819,10162,23695
C8058,2321,7089,4776,14186
C8059,2967,9330,5495,17792
C8062,2077,5547,4375,11999
C8063,2531,7295,5548,15374
C8068,1816,3846,6323,11985
C8069,1778,5068,4416,11262
C8070,3067,8637,4724,16428
C8071,2097,6765,3557,12419
C8072,1902,2727,6879,11508
C8073,5985,16878,10469,33332
C8075,1985,5650,3832,11467
C8076,1746,4361,4988,11095
C8078,6143,12741,19481,38365
C8079,1369,4336,1967,7672
C8080,1177,3653,3085,7915
C8081,4149,10763,11427,26339
C8082,6987,21012,15906,43905
C8083,1429,4557,2948,8934
C8084,1609,4346,4302,10257
C8085,2289,6807,4906,14002
C8087,1072,3308,2229,6609
C8090,3012,9269,6793,19074
C8091,2722,8820,4349,15891
C8093,2178,6372,5259,13809
C8094,829,1265,3252,5346
C8095,1290,3130,3641,8061
C8096,2667,7474,6702,16843
C8097,1818,4814,4697,11329
C8099,853,2165,2191,5209
C8100,1417,4207,3322,8946
C8101,3163,6899,10538,20600
C8102,3113,10478,4077,17668
C8106,2112,5368,6089,13569
C8107,5678,17442,12571,35691
C8115,2197,5940,5690,13827
C8116,812,2529,1771,5112
C8117,1690,5733,3068,10491
C8118,2021,5844,4743,12608
C8119,878,1781,2987,5646
C8121,1282,3562,3269,8113
C8122,1397,3286,3814,8497
C8127,3214,10446,6541,20201
C8128,1371,3314,4309,8994
C8139,2078,4518,6283,12879
C8146,1242,3688,2173,7103
C8149,843,2359,2241,5443
C8150,1947,6973,3315,12235
C8151,1578,2328,6196,10102
C8152,1355,2696,4719,8770
C8153,1363,3879,3314,8556
C8155,2884,8365,7181,18430
C8156,2132,5988,5349,13469
C8157,3932,10524,10782,25238
C8158,1119,2869,3101,7089
C8167,1297,4139,2330,7766
C8171,1276,3146,3861,8283
C8172,1156,2956,3200,7312
C8173,1518,4778,3013,9309
C8175,1224,2529,4218,7971
C8177,1680,4774,3256,9710
C8187,2696,7235,7337,17268
C8190,1348,3560,3797,8705
C8193,4332,11231,12016,27579
C8194,2302,6371,5798,14471
C8195,1920,5505,4725,12150
C8198,1550,4424,3731,9705
C8200,1774,6056,3367,11197
C8201,978,2221,2944,6143
C8204,1514,3149,4479,9142
C8205,1512,4157,4048,9717
C8217,1261,3905,2928,8094
C8218,882,2828,1759,5469
C8223,1223,3048,3459,7730
C8225,1285,3414,3609,8308
C8227,3102,8423,8581,20106
C8228,2612,8064,6214,16890
C8229,1058,1739,3811,6608
C8230,1921,5921,4452,12294
C8236,1288,3168,3399,7855
C8237,1053,2091,3254,6398
C8241,1244,3028,3604,7876
C8243,4081,11440,10344,25865
C8244,926,1168,3696,5790
C8245,1602,4082,4266,9950
C8246,2153,6642,3912,12707
C8259,1933,4920,5447,12300
C8274,1810,5468,3046,10324
C8275,2926,9104,6388,18418
C8277,875,2356,2448,5679
C8280,1235,3063,3670,7968
C8281,986,2513,2767,6266
C8286,1062,2895,3088,7045
C8287,1197,3310,2632,7139
C8290,2404,6190,7015,15609
C8294,3332,10746,7065,21143
C8295,2392,6594,6643,15629
C8298,2770,6751,8301,17822
C8299,3880,12826,7571,24277
C8301,1841,5993,3616,11450
C8304,1670,2489,6656,10815
C8305,3803,9024,12003,24830
C8306,3569,9838,9596,23003
C8310,3406,5832,13025,22263
C8311,1396,2470,5002,8868
C8312,1225,2954,3680,7859
C8313,3352,9335,6427,19114
C8314,1079,2304,3523,6906
C8317,4616,15281,9642,29539
C8318,1467,3043,4489,8999
C8319,3590,10679,6819,21088
C8320,1359,2356,4914,8629
C8321,3959,12499,8747,25205
C8323,1166,2118,4259,7543
C8324,1488,3958,3474,8920
C8327,2893,7997,5759,16649
C8329,1597,3528,5177,10302
C8330,1248,4232,2458,7938
C8331,2331,6540,6082,14953
C8332,1643,4362,3112,9117
C8333,2441,5641,7407,15489
C8337,3808,13279,4555,21642
C8339,2121,6307,4084,12512
C8340,2553,3740,9929,16222
C8342,1933,5474,4814,12221
C8344,2675,10295,3133,16103
C8345,3159,8785,8252,20196
C8346,982,2451,2740,6173
C8347,4954,14060,8409,27423
C8348,1548,3821,4801,10170
C8350,1203,3486,2424,7113
C8351,2433,7815,5238,15486
C8352,2712,8228,6032,16972
C8354,2914,8116,7574,18604
C8355,1502,3222,4473,9197
C8356,3133,9933,6660,19726
C8358,2814,8582,5049,16445
C8360,1754,5124,4262,11140
C8361,2374,7045,5765,15184
C8363,2573,8824,2664,14061
C8364,5055,14721,11179,30955
C8365,3702,11357,8078,23137
C8368,3672,11785,7793,23250
C8371,1393,3567,3943,8903
C8372,2476,8099,4030,14605
C8378,5259,16679,11189,33127
C8380,2309,7677,3718,13704
C8383,2294,6604,5606,14504
C8384,3889,12735,7917,24541
C8385,4213,9921,12857,26991
C8388,2543,6718,4722,13983
C8389,4573,13588,11591,29752
C8390,1457,3191,4836,9484
C8391,3455,9931,8847,22233
C8392,2059,5370,5585,13014
C8393,1948,5764,4837,12549
C8394,1599,4289,4489,10377
C8395,2242,6219,6004,14465
C8396,4448,13217,11089,28754
C8398,1749,5268,4310,11327
C8402,1517,4251,3891,9659
C8403,1922,6314,3376,11612
C8405,1380,2986,3889,8255
C8406,1535,4694,2852,9081
C8408,1664,6899,2001,10564
C8409,1232,3132,3643,8007
C8410,1136,1969,3632,6737
C8411,3324,9018,8787,21129
C8412,2065,6027,5279,13371
C8413,1221,4812,1637,7670
C8415,4392,12715,11082,28189
C8423,7374,23681,15133,46188
C8438,1949,7369,2539,11857
C8457,1115,3991,1588,6694
C8461,3184,8175,9035,20394
C8463,1581,3409,4771,9761
C8465,3561,10300,5857,19718
C8466,1655,5313,3386,10354
C8471,2455,9030,3045,14530
C8489,2907,8512,7236,18655
C8492,2115,6527,3654,12296
C8504,3585,9964,9180,22729
C8505,2091,3971,6971,13033
C8506,2723,9148,5117,16988
C8509,5593,16656,12992,35241
C8532,3993,12362,8731,25086
C8536,5224,10358,17374,32956
C8538,6238,18404,14974,39616
C8539,1675,3145,6283,11103
C8540,3157,8614,8434,20205
C8554,809,1880,2717,5406
C8555,2178,7203,4472,13853
C8575,1197,3618,2829,7644
C8576,935,2592,2394,5921
C8587,2906,9397,3979,16282
C8588,843,1788,2699,5330
C8591,1543,3997,4185,9725
C8592,1902,4726,5177,11805
C8594,932,2127,2877,5936
C8601,1215,3672,2890,7777
C8608,1799,4135,5652,11586
C8609,2515,5643,8343,16501
C8610,1858,4768,5409,12035
C8611,1728,4307,4881,10916
C8612,3420,8807,9572,21799
C8614,958,1945,2858,5761
C8616,1819,4383,5465,11667
C8620,1481,4346,3532,9359
C8621,1191,3160,3318,7669
C8626,788,2067,2175,5030
C8628,1230,2109,4359,7698
C8640,3930,10611,10202,24743
C8642,798,2124,2233,5155
C8643,2697,6367,8572,17636
C8645,2681,7137,7468,17286
C8647,1199,2120,4522,7841
C8656,3813,9636,10617,24066
C8676,1443,4925,2858,9226
C8679,2155,4706,6894,13755
C8688,1775,6643,2517,10935
C8690,534,3281,2782,6597
C8695,1424,3781,3410,8615
C8705,2377,10115,1941,14433
C8712,1560,4500,3552,9612
C8715,1382,2574,5033,8989
C8719,1438,3844,3328,8610
C8721,2531,6591,6870,15992
C8722,2999,7595,7655,18249
C8723,2243,6842,4303,13388
C8725,4199,13188,9114,26501
C8734,2970,8491,7473,18934
C8735,1829,5676,4205,11710
C8741,3907,11622,9628,25157
C8742,1804,4525,4850,11179
C8746,2556,8844,4375,15775
C8754,2500,4277,8720,15497
C8755,3490,10293,8222,22005
C8784,1224,3036,3549,7809
C8788,3152,11767,5054,19973
C8789,1525,3728,4615,9868
C8792,2643,7418,7096,17157
C8886,2246,6292,5738,14276
C8890,3306,8522,9330,21158
C8892,2884,7761,7734,18379
C8893,1225,1833,4727,7785
C9028,1398,2880,4715,8993
